road_id,hour,speed,congestion_status
Levent-Buyukdere,0,75,NORMAL
Levent-Buyukdere,8,23,HEAVY
Basin-Ekspres,6,18,HEAVY
Minibus-Yolu,2,113,NORMAL
Kadikoy-Center,6,73,NORMAL
Haliç-Bridge,9,25,LOCKED
Tem-Kavacik,11,83,NORMAL
Levent-Buyukdere,5,16,HEAVY
Sahil-Kennedy,12,104,NORMAL
Besiktas-Coast,13,89,NORMAL
Basin-Ekspres,3,119,NORMAL
Bagdat-Caddesi,1,85,NORMAL
E5-Bridge,14,32,HEAVY
Haliç-Bridge,9,18,HEAVY
Kadikoy-Center,6,71,NORMAL
Haliç-Bridge,3,98,NORMAL
E5-Beylikduzu,22,100,NORMAL
Sahil-Kennedy,11,116,NORMAL
E5-Bridge,22,73,NORMAL
Minibus-Yolu,8,16,HEAVY
Besiktas-Coast,21,109,NORMAL
Kadikoy-Center,22,86,NORMAL
Minibus-Yolu,0,84,NORMAL
Basin-Ekspres,6,91,NORMAL
E5-Beylikduzu,15,88,NORMAL
Levent-Buyukdere,22,70,NORMAL
Tem-Seyrantepe,20,6,HEAVY
Sahil-Kennedy,3,90,NORMAL
Sahil-Kennedy,15,84,NORMAL
Kadikoy-Center,20,16,LOCKED
Tem-Kavacik,23,40,HEAVY
Tem-Kavacik,22,117,NORMAL
Tem-Seyrantepe,3,18,HEAVY
Tem-Kavacik,3,86,NORMAL
Levent-Buyukdere,14,77,NORMAL
Bagdat-Caddesi,12,93,NORMAL
E5-Beylikduzu,9,37,NORMAL
Minibus-Yolu,6,97,NORMAL
Tem-Kavacik,21,84,NORMAL
Kadikoy-Center,4,118,NORMAL
Kadikoy-Center,22,75,NORMAL
E5-Beylikduzu,8,55,NORMAL
Besiktas-Coast,18,16,HEAVY
Tem-Seyrantepe,2,105,NORMAL
E5-Beylikduzu,3,112,NORMAL
Minibus-Yolu,19,26,HEAVY
Levent-Buyukdere,2,117,NORMAL
E5-Beylikduzu,8,26,HEAVY
Kadikoy-Center,13,82,NORMAL
Tem-Kavacik,13,120,NORMAL
Levent-Buyukdere,22,90,NORMAL
E5-Beylikduzu,23,89,NORMAL
E5-Beylikduzu,4,97,NORMAL
Basin-Ekspres,18,7,HEAVY
Kadikoy-Center,21,74,NORMAL
Tem-Seyrantepe,13,94,NORMAL
E5-Bridge,6,97,NORMAL
Sahil-Kennedy,15,92,NORMAL
Bagdat-Caddesi,22,112,NORMAL
Besiktas-Coast,16,103,NORMAL
Basin-Ekspres,14,83,NORMAL
E5-Beylikduzu,1,118,NORMAL
E5-Beylikduzu,9,24,HEAVY
Levent-Buyukdere,18,29,LOCKED
Kadikoy-Center,21,93,NORMAL
Besiktas-Coast,2,38,HEAVY
Minibus-Yolu,21,107,NORMAL
Haliç-Bridge,11,113,NORMAL
Haliç-Bridge,0,93,NORMAL
Tem-Kavacik,10,21,HEAVY
Minibus-Yolu,14,119,NORMAL
Kadikoy-Center,5,84,NORMAL
Kadikoy-Center,2,109,NORMAL
Levent-Buyukdere,8,21,HEAVY
Tem-Kavacik,9,60,NORMAL
Sahil-Kennedy,23,80,NORMAL
Tem-Seyrantepe,0,85,NORMAL
E5-Beylikduzu,23,89,NORMAL
Kadikoy-Center,11,115,NORMAL
Basin-Ekspres,22,74,NORMAL
Levent-Buyukdere,9,10,LOCKED
Minibus-Yolu,6,105,NORMAL
Bagdat-Caddesi,1,34,HEAVY
Tem-Seyrantepe,18,53,NORMAL
Basin-Ekspres,13,117,NORMAL
Haliç-Bridge,22,71,NORMAL
Besiktas-Coast,16,89,NORMAL
Sahil-Kennedy,11,102,NORMAL
Levent-Buyukdere,23,80,NORMAL
Sahil-Kennedy,18,6,HEAVY
Tem-Seyrantepe,23,99,NORMAL
Levent-Buyukdere,23,99,NORMAL
Haliç-Bridge,17,11,HEAVY
Sahil-Kennedy,22,72,NORMAL
Haliç-Bridge,23,29,HEAVY
Basin-Ekspres,7,26,HEAVY
Levent-Buyukdere,4,105,NORMAL
Sahil-Kennedy,15,100,NORMAL
E5-Beylikduzu,7,59,NORMAL
E5-Beylikduzu,15,76,NORMAL
Haliç-Bridge,5,82,NORMAL
Tem-Seyrantepe,2,78,NORMAL
Basin-Ekspres,1,88,NORMAL
Bagdat-Caddesi,6,115,NORMAL
E5-Beylikduzu,10,19,HEAVY
Tem-Seyrantepe,22,25,HEAVY
Besiktas-Coast,17,24,LOCKED
Tem-Seyrantepe,11,89,NORMAL
Minibus-Yolu,22,120,NORMAL
Kadikoy-Center,12,120,NORMAL
Haliç-Bridge,4,71,NORMAL
Sahil-Kennedy,5,90,NORMAL
Tem-Seyrantepe,3,81,NORMAL
Besiktas-Coast,8,12,LOCKED
Kadikoy-Center,14,112,NORMAL
Minibus-Yolu,19,36,NORMAL
Tem-Seyrantepe,20,21,LOCKED
Bagdat-Caddesi,23,120,NORMAL
Kadikoy-Center,22,100,NORMAL
Sahil-Kennedy,21,95,NORMAL
Minibus-Yolu,8,19,HEAVY
Tem-Seyrantepe,12,94,NORMAL
Tem-Seyrantepe,3,106,NORMAL
Haliç-Bridge,17,17,LOCKED
Minibus-Yolu,1,96,NORMAL
Kadikoy-Center,18,29,HEAVY
Tem-Kavacik,7,9,LOCKED
Basin-Ekspres,23,87,NORMAL
Minibus-Yolu,5,37,HEAVY
Kadikoy-Center,11,116,NORMAL
Besiktas-Coast,14,116,NORMAL
Besiktas-Coast,13,106,NORMAL
Sahil-Kennedy,7,48,NORMAL
E5-Bridge,23,79,NORMAL
E5-Beylikduzu,6,87,NORMAL
Basin-Ekspres,9,22,HEAVY
Kadikoy-Center,21,87,NORMAL
Haliç-Bridge,3,93,NORMAL
Minibus-Yolu,11,38,HEAVY
Levent-Buyukdere,0,78,NORMAL
Kadikoy-Center,10,14,LOCKED
Besiktas-Coast,7,24,HEAVY
Besiktas-Coast,8,13,HEAVY
Tem-Seyrantepe,22,79,NORMAL
Minibus-Yolu,16,84,NORMAL
Sahil-Kennedy,11,102,NORMAL
Haliç-Bridge,9,26,LOCKED
Bagdat-Caddesi,14,13,HEAVY
Basin-Ekspres,9,10,HEAVY
Tem-Kavacik,23,36,HEAVY
E5-Bridge,16,106,NORMAL
Bagdat-Caddesi,13,109,NORMAL
Bagdat-Caddesi,5,80,NORMAL
Kadikoy-Center,8,26,LOCKED
Sahil-Kennedy,1,78,NORMAL
Basin-Ekspres,13,80,NORMAL
E5-Beylikduzu,9,27,HEAVY
Basin-Ekspres,21,101,NORMAL
Tem-Seyrantepe,17,21,HEAVY
E5-Bridge,0,92,NORMAL
Levent-Buyukdere,22,113,NORMAL
Besiktas-Coast,7,20,HEAVY
Kadikoy-Center,13,99,NORMAL
Minibus-Yolu,13,101,NORMAL
Haliç-Bridge,0,25,HEAVY
Basin-Ekspres,19,29,HEAVY
Minibus-Yolu,6,109,NORMAL
Sahil-Kennedy,11,14,HEAVY
E5-Bridge,9,36,NORMAL
Minibus-Yolu,15,78,NORMAL
Tem-Kavacik,23,73,NORMAL
E5-Beylikduzu,12,92,NORMAL
Minibus-Yolu,12,93,NORMAL
E5-Bridge,11,78,NORMAL
Basin-Ekspres,5,87,NORMAL
Levent-Buyukdere,17,10,LOCKED
Bagdat-Caddesi,4,73,NORMAL
Kadikoy-Center,19,26,LOCKED
Levent-Buyukdere,1,118,NORMAL
Besiktas-Coast,12,116,NORMAL
Besiktas-Coast,8,30,LOCKED
Minibus-Yolu,13,73,NORMAL
Basin-Ekspres,1,110,NORMAL
Levent-Buyukdere,21,81,NORMAL
Kadikoy-Center,15,79,NORMAL
Besiktas-Coast,2,95,NORMAL
Levent-Buyukdere,13,107,NORMAL
Besiktas-Coast,18,59,NORMAL
Haliç-Bridge,5,120,NORMAL
E5-Beylikduzu,8,9,HEAVY
E5-Bridge,18,24,LOCKED
Haliç-Bridge,10,19,HEAVY
Besiktas-Coast,13,93,NORMAL
E5-Bridge,7,15,HEAVY
E5-Beylikduzu,2,19,HEAVY
Sahil-Kennedy,22,70,NORMAL
Sahil-Kennedy,9,28,HEAVY
Sahil-Kennedy,23,111,NORMAL
Bagdat-Caddesi,17,17,HEAVY
Minibus-Yolu,18,30,HEAVY
Tem-Kavacik,4,114,NORMAL
Basin-Ekspres,6,94,NORMAL
Bagdat-Caddesi,23,90,NORMAL
E5-Bridge,18,40,NORMAL
Besiktas-Coast,9,11,HEAVY
Haliç-Bridge,20,49,NORMAL
Haliç-Bridge,20,22,LOCKED
Minibus-Yolu,13,109,NORMAL
E5-Bridge,21,79,NORMAL
Minibus-Yolu,22,100,NORMAL
Sahil-Kennedy,15,113,NORMAL
Haliç-Bridge,1,89,NORMAL
Besiktas-Coast,6,70,NORMAL
Tem-Seyrantepe,4,73,NORMAL
E5-Beylikduzu,3,119,NORMAL
Haliç-Bridge,10,56,NORMAL
Minibus-Yolu,14,79,NORMAL
E5-Beylikduzu,12,117,NORMAL
Bagdat-Caddesi,13,37,HEAVY
E5-Bridge,14,110,NORMAL
E5-Bridge,0,19,HEAVY
Sahil-Kennedy,21,75,NORMAL
Bagdat-Caddesi,23,96,NORMAL
Basin-Ekspres,3,70,NORMAL
E5-Bridge,10,39,NORMAL
Sahil-Kennedy,11,115,NORMAL
Tem-Kavacik,15,82,NORMAL
E5-Bridge,21,23,HEAVY
Kadikoy-Center,1,116,NORMAL
Bagdat-Caddesi,16,94,NORMAL
E5-Beylikduzu,12,89,NORMAL
Levent-Buyukdere,2,75,NORMAL
Levent-Buyukdere,12,74,NORMAL
Sahil-Kennedy,7,27,HEAVY
Haliç-Bridge,23,20,HEAVY
Kadikoy-Center,2,71,NORMAL
Kadikoy-Center,5,95,NORMAL
Levent-Buyukdere,1,96,NORMAL
Besiktas-Coast,15,100,NORMAL
Bagdat-Caddesi,7,13,HEAVY
Basin-Ekspres,19,10,LOCKED
Tem-Kavacik,6,90,NORMAL
Kadikoy-Center,7,57,NORMAL
Bagdat-Caddesi,21,100,NORMAL
Minibus-Yolu,8,16,LOCKED
Sahil-Kennedy,3,120,NORMAL
Kadikoy-Center,14,89,NORMAL
Tem-Seyrantepe,21,90,NORMAL
E5-Bridge,6,71,NORMAL
E5-Bridge,0,106,NORMAL
Levent-Buyukdere,8,15,HEAVY
Haliç-Bridge,21,88,NORMAL
Haliç-Bridge,2,80,NORMAL
Levent-Buyukdere,10,53,NORMAL
Tem-Seyrantepe,14,70,NORMAL
Besiktas-Coast,7,19,LOCKED
E5-Bridge,14,82,NORMAL
Sahil-Kennedy,11,118,NORMAL
Haliç-Bridge,1,114,NORMAL
Bagdat-Caddesi,22,70,NORMAL
Levent-Buyukdere,17,9,HEAVY
Haliç-Bridge,5,23,HEAVY
Tem-Seyrantepe,8,14,HEAVY
Kadikoy-Center,7,55,NORMAL
Haliç-Bridge,11,120,NORMAL
Tem-Seyrantepe,12,83,NORMAL
Kadikoy-Center,1,100,NORMAL
Levent-Buyukdere,17,19,LOCKED
E5-Beylikduzu,11,11,HEAVY
Levent-Buyukdere,0,94,NORMAL
E5-Bridge,19,59,NORMAL
Bagdat-Caddesi,17,28,LOCKED
Basin-Ekspres,10,22,LOCKED
Minibus-Yolu,1,120,NORMAL
E5-Beylikduzu,6,97,NORMAL
Haliç-Bridge,9,57,NORMAL
Minibus-Yolu,3,105,NORMAL
E5-Bridge,22,108,NORMAL
E5-Bridge,12,70,NORMAL
E5-Bridge,19,13,HEAVY
Sahil-Kennedy,19,5,LOCKED
Kadikoy-Center,12,118,NORMAL
E5-Beylikduzu,4,120,NORMAL
E5-Beylikduzu,6,39,HEAVY
E5-Bridge,13,80,NORMAL
Basin-Ekspres,3,107,NORMAL
Haliç-Bridge,5,89,NORMAL
Tem-Kavacik,11,113,NORMAL
Tem-Seyrantepe,11,111,NORMAL
Kadikoy-Center,12,118,NORMAL
Levent-Buyukdere,23,87,NORMAL
Tem-Seyrantepe,7,9,HEAVY
Levent-Buyukdere,4,113,NORMAL
Kadikoy-Center,13,102,NORMAL
Tem-Kavacik,0,79,NORMAL
E5-Bridge,17,46,NORMAL
Haliç-Bridge,21,84,NORMAL
Basin-Ekspres,13,112,NORMAL
Haliç-Bridge,22,78,NORMAL
Basin-Ekspres,7,35,NORMAL
E5-Beylikduzu,1,120,NORMAL
Sahil-Kennedy,8,17,LOCKED
Basin-Ekspres,2,105,NORMAL
Bagdat-Caddesi,10,18,HEAVY
Minibus-Yolu,17,41,NORMAL
Sahil-Kennedy,13,77,NORMAL
Tem-Kavacik,8,27,LOCKED
Bagdat-Caddesi,10,13,HEAVY
Kadikoy-Center,15,102,NORMAL
Tem-Kavacik,14,98,NORMAL
Kadikoy-Center,1,96,NORMAL
Tem-Seyrantepe,19,14,HEAVY
Tem-Kavacik,1,100,NORMAL
Kadikoy-Center,22,82,NORMAL
Besiktas-Coast,12,75,NORMAL
Haliç-Bridge,12,113,NORMAL
Tem-Kavacik,10,54,NORMAL
E5-Bridge,8,9,LOCKED
Besiktas-Coast,9,9,LOCKED
Sahil-Kennedy,7,18,LOCKED
Haliç-Bridge,14,113,NORMAL
Besiktas-Coast,19,50,NORMAL
Tem-Seyrantepe,5,36,HEAVY
E5-Bridge,23,87,NORMAL
Sahil-Kennedy,10,17,LOCKED
E5-Bridge,13,90,NORMAL
E5-Bridge,19,5,LOCKED
Levent-Buyukdere,0,108,NORMAL
E5-Beylikduzu,17,32,NORMAL
Haliç-Bridge,21,117,NORMAL
E5-Beylikduzu,10,11,LOCKED
Haliç-Bridge,12,119,NORMAL
Besiktas-Coast,7,20,HEAVY
Besiktas-Coast,22,70,NORMAL
Sahil-Kennedy,14,82,NORMAL
Bagdat-Caddesi,4,92,NORMAL
Besiktas-Coast,19,23,HEAVY
Basin-Ekspres,20,22,LOCKED
Bagdat-Caddesi,22,108,NORMAL
Sahil-Kennedy,7,13,LOCKED
Minibus-Yolu,3,84,NORMAL
Sahil-Kennedy,1,83,NORMAL
Levent-Buyukdere,23,113,NORMAL
E5-Beylikduzu,4,91,NORMAL
Tem-Kavacik,19,26,LOCKED
Sahil-Kennedy,7,40,NORMAL
Tem-Kavacik,20,10,LOCKED
Minibus-Yolu,18,39,NORMAL
E5-Beylikduzu,0,108,NORMAL
Basin-Ekspres,23,89,NORMAL
Kadikoy-Center,23,92,NORMAL
E5-Bridge,7,33,NORMAL
Levent-Buyukdere,21,30,HEAVY
Bagdat-Caddesi,6,34,HEAVY
Tem-Kavacik,15,72,NORMAL
Sahil-Kennedy,8,15,LOCKED
Basin-Ekspres,0,119,NORMAL
Minibus-Yolu,11,85,NORMAL
E5-Beylikduzu,14,87,NORMAL
Levent-Buyukdere,10,12,HEAVY
Tem-Seyrantepe,15,105,NORMAL
Bagdat-Caddesi,10,13,LOCKED
E5-Bridge,10,29,HEAVY
Bagdat-Caddesi,9,22,HEAVY
Besiktas-Coast,0,109,NORMAL
Haliç-Bridge,5,88,NORMAL
E5-Beylikduzu,11,107,NORMAL
Levent-Buyukdere,10,34,NORMAL
Basin-Ekspres,11,117,NORMAL
E5-Beylikduzu,15,23,HEAVY
Basin-Ekspres,6,80,NORMAL
Basin-Ekspres,22,83,NORMAL
Besiktas-Coast,11,73,NORMAL
Besiktas-Coast,9,9,HEAVY
Bagdat-Caddesi,7,17,LOCKED
Kadikoy-Center,8,25,LOCKED
Bagdat-Caddesi,19,21,HEAVY
Kadikoy-Center,11,113,NORMAL
E5-Bridge,5,91,NORMAL
E5-Bridge,17,24,HEAVY
Tem-Seyrantepe,20,42,NORMAL
Haliç-Bridge,0,103,NORMAL
Sahil-Kennedy,23,112,NORMAL
Haliç-Bridge,14,80,NORMAL
Kadikoy-Center,5,14,HEAVY
Levent-Buyukdere,22,99,NORMAL
Minibus-Yolu,6,111,NORMAL
Bagdat-Caddesi,7,11,HEAVY
Kadikoy-Center,14,101,NORMAL
Basin-Ekspres,3,98,NORMAL
E5-Bridge,0,110,NORMAL
E5-Bridge,16,114,NORMAL
Kadikoy-Center,0,73,NORMAL
Haliç-Bridge,10,5,HEAVY
Minibus-Yolu,4,75,NORMAL
Besiktas-Coast,20,19,HEAVY
Minibus-Yolu,21,120,NORMAL
Kadikoy-Center,7,16,HEAVY
Basin-Ekspres,17,12,HEAVY
Basin-Ekspres,21,85,NORMAL
Sahil-Kennedy,9,16,LOCKED
Tem-Kavacik,9,12,HEAVY
Sahil-Kennedy,16,102,NORMAL
Tem-Kavacik,22,70,NORMAL
Minibus-Yolu,8,31,NORMAL
Minibus-Yolu,9,26,LOCKED
Bagdat-Caddesi,23,83,NORMAL
Tem-Kavacik,3,87,NORMAL
Basin-Ekspres,17,11,HEAVY
Besiktas-Coast,10,9,LOCKED
Bagdat-Caddesi,12,91,NORMAL
Bagdat-Caddesi,8,25,HEAVY
Kadikoy-Center,18,23,HEAVY
Sahil-Kennedy,11,100,NORMAL
Haliç-Bridge,6,115,NORMAL
Basin-Ekspres,15,70,NORMAL
Bagdat-Caddesi,15,76,NORMAL
Tem-Kavacik,21,110,NORMAL
Kadikoy-Center,14,99,NORMAL
E5-Beylikduzu,1,85,NORMAL
Minibus-Yolu,10,17,HEAVY
Levent-Buyukdere,10,35,NORMAL
Tem-Seyrantepe,7,15,HEAVY
Kadikoy-Center,23,80,NORMAL
Haliç-Bridge,13,101,NORMAL
Levent-Buyukdere,13,106,NORMAL
Minibus-Yolu,0,110,NORMAL
Basin-Ekspres,3,82,NORMAL
Basin-Ekspres,21,83,NORMAL
Bagdat-Caddesi,5,26,HEAVY
Levent-Buyukdere,16,103,NORMAL
Minibus-Yolu,8,26,LOCKED
Minibus-Yolu,9,44,NORMAL
Haliç-Bridge,18,13,LOCKED
Bagdat-Caddesi,0,76,NORMAL
Tem-Kavacik,18,12,HEAVY
Minibus-Yolu,7,26,HEAVY
Kadikoy-Center,1,81,NORMAL
Basin-Ekspres,12,110,NORMAL
E5-Beylikduzu,19,48,NORMAL
Tem-Seyrantepe,10,9,HEAVY
E5-Beylikduzu,21,95,NORMAL
Besiktas-Coast,20,45,NORMAL
Basin-Ekspres,15,92,NORMAL
Tem-Kavacik,19,26,HEAVY
Levent-Buyukdere,18,32,NORMAL
Tem-Seyrantepe,20,30,LOCKED
Haliç-Bridge,0,71,NORMAL
Basin-Ekspres,3,26,HEAVY
Tem-Seyrantepe,9,54,NORMAL
Basin-Ekspres,18,22,HEAVY
Minibus-Yolu,20,21,HEAVY
Levent-Buyukdere,20,12,LOCKED
Haliç-Bridge,22,120,NORMAL
Sahil-Kennedy,19,18,HEAVY
Tem-Seyrantepe,7,53,NORMAL
Haliç-Bridge,2,36,HEAVY
Basin-Ekspres,1,80,NORMAL
Tem-Kavacik,10,26,LOCKED
Levent-Buyukdere,11,120,NORMAL
Minibus-Yolu,14,21,HEAVY
E5-Bridge,17,53,NORMAL
Basin-Ekspres,4,103,NORMAL
E5-Bridge,1,103,NORMAL
Tem-Seyrantepe,12,35,HEAVY
Haliç-Bridge,10,13,LOCKED
Bagdat-Caddesi,23,86,NORMAL
Tem-Seyrantepe,22,119,NORMAL
Tem-Seyrantepe,3,114,NORMAL
Bagdat-Caddesi,23,77,NORMAL
Levent-Buyukdere,15,112,NORMAL
Sahil-Kennedy,7,53,NORMAL
Levent-Buyukdere,9,17,HEAVY
Kadikoy-Center,15,116,NORMAL
Haliç-Bridge,1,75,NORMAL
Kadikoy-Center,9,59,NORMAL
Minibus-Yolu,22,114,NORMAL
Tem-Seyrantepe,22,87,NORMAL
Minibus-Yolu,16,111,NORMAL
Levent-Buyukdere,19,21,HEAVY
E5-Beylikduzu,10,8,HEAVY
E5-Beylikduzu,20,21,HEAVY
E5-Bridge,5,115,NORMAL
Levent-Buyukdere,3,115,NORMAL
Levent-Buyukdere,18,15,LOCKED
Tem-Kavacik,2,90,NORMAL
Levent-Buyukdere,21,108,NORMAL
E5-Bridge,8,24,HEAVY
Basin-Ekspres,16,109,NORMAL
Besiktas-Coast,18,19,HEAVY
E5-Beylikduzu,10,45,NORMAL
Bagdat-Caddesi,5,10,HEAVY
E5-Bridge,4,74,NORMAL
Basin-Ekspres,2,86,NORMAL
Bagdat-Caddesi,17,9,HEAVY
Haliç-Bridge,23,91,NORMAL
Bagdat-Caddesi,21,111,NORMAL
Besiktas-Coast,12,114,NORMAL
E5-Bridge,6,107,NORMAL
E5-Bridge,4,83,NORMAL
E5-Bridge,19,29,LOCKED
Levent-Buyukdere,8,20,LOCKED
E5-Beylikduzu,6,77,NORMAL
Minibus-Yolu,12,77,NORMAL
E5-Beylikduzu,6,80,NORMAL
Sahil-Kennedy,14,70,NORMAL
Tem-Seyrantepe,11,117,NORMAL
Basin-Ekspres,7,20,HEAVY
Besiktas-Coast,7,37,NORMAL
Sahil-Kennedy,15,86,NORMAL
E5-Bridge,10,27,HEAVY
Levent-Buyukdere,14,74,NORMAL
E5-Bridge,15,76,NORMAL
Kadikoy-Center,18,15,LOCKED
Tem-Kavacik,3,104,NORMAL
Besiktas-Coast,22,105,NORMAL
E5-Beylikduzu,9,23,HEAVY
Basin-Ekspres,10,40,NORMAL
Sahil-Kennedy,12,102,NORMAL
Haliç-Bridge,4,100,NORMAL
E5-Bridge,21,30,HEAVY
Levent-Buyukdere,6,74,NORMAL
Basin-Ekspres,15,105,NORMAL
E5-Beylikduzu,6,70,NORMAL
Tem-Seyrantepe,14,76,NORMAL
Bagdat-Caddesi,18,29,LOCKED
Basin-Ekspres,19,49,NORMAL
E5-Bridge,16,71,NORMAL
Basin-Ekspres,22,92,NORMAL
E5-Beylikduzu,17,13,HEAVY
Tem-Seyrantepe,16,92,NORMAL
Kadikoy-Center,19,31,NORMAL
Basin-Ekspres,4,113,NORMAL
E5-Bridge,1,118,NORMAL
E5-Bridge,2,107,NORMAL
Haliç-Bridge,1,116,NORMAL
E5-Beylikduzu,2,73,NORMAL
Minibus-Yolu,19,12,HEAVY
E5-Bridge,22,118,NORMAL
E5-Bridge,18,52,NORMAL
Levent-Buyukdere,0,105,NORMAL
Kadikoy-Center,2,106,NORMAL
Basin-Ekspres,4,111,NORMAL
Levent-Buyukdere,15,40,HEAVY
Tem-Seyrantepe,23,105,NORMAL
Minibus-Yolu,16,39,HEAVY
Minibus-Yolu,15,75,NORMAL
Basin-Ekspres,11,33,HEAVY
Tem-Seyrantepe,19,28,HEAVY
Sahil-Kennedy,3,89,NORMAL
Levent-Buyukdere,3,95,NORMAL
Levent-Buyukdere,10,5,LOCKED
Bagdat-Caddesi,1,24,HEAVY
E5-Beylikduzu,10,28,LOCKED
Tem-Seyrantepe,12,91,NORMAL
Minibus-Yolu,5,77,NORMAL
Levent-Buyukdere,8,11,LOCKED
Haliç-Bridge,19,16,LOCKED
Minibus-Yolu,12,111,NORMAL
Minibus-Yolu,9,29,LOCKED
Bagdat-Caddesi,10,40,NORMAL
Kadikoy-Center,6,40,HEAVY
E5-Beylikduzu,5,78,NORMAL
Sahil-Kennedy,15,96,NORMAL
E5-Beylikduzu,20,24,HEAVY
Tem-Seyrantepe,14,109,NORMAL
Tem-Kavacik,23,82,NORMAL
Basin-Ekspres,17,55,NORMAL
E5-Beylikduzu,2,116,NORMAL
E5-Bridge,11,103,NORMAL
Tem-Kavacik,20,23,HEAVY
Levent-Buyukdere,20,8,LOCKED
E5-Beylikduzu,12,71,NORMAL
Haliç-Bridge,18,14,HEAVY
E5-Bridge,5,92,NORMAL
Tem-Kavacik,13,73,NORMAL
Tem-Kavacik,6,111,NORMAL
Tem-Seyrantepe,12,114,NORMAL
Bagdat-Caddesi,11,116,NORMAL
Tem-Kavacik,16,17,HEAVY
Basin-Ekspres,0,104,NORMAL
Sahil-Kennedy,3,78,NORMAL
Kadikoy-Center,12,93,NORMAL
Bagdat-Caddesi,23,120,NORMAL
Besiktas-Coast,16,108,NORMAL
Tem-Seyrantepe,10,53,NORMAL
Besiktas-Coast,19,6,LOCKED
Basin-Ekspres,18,19,HEAVY
Levent-Buyukdere,0,92,NORMAL
Minibus-Yolu,18,23,LOCKED
E5-Bridge,15,72,NORMAL
E5-Beylikduzu,0,112,NORMAL
Tem-Seyrantepe,4,81,NORMAL
E5-Bridge,17,14,HEAVY
Haliç-Bridge,23,116,NORMAL
Sahil-Kennedy,6,112,NORMAL
Tem-Seyrantepe,4,96,NORMAL
E5-Beylikduzu,23,95,NORMAL
Basin-Ekspres,16,120,NORMAL
E5-Beylikduzu,12,119,NORMAL
Bagdat-Caddesi,12,89,NORMAL
Basin-Ekspres,0,92,NORMAL
Sahil-Kennedy,21,90,NORMAL
Minibus-Yolu,0,94,NORMAL
E5-Bridge,2,91,NORMAL
Minibus-Yolu,12,114,NORMAL
Levent-Buyukdere,7,33,NORMAL
Haliç-Bridge,9,27,HEAVY
Tem-Kavacik,1,75,NORMAL
Basin-Ekspres,19,59,NORMAL
Kadikoy-Center,3,28,HEAVY
E5-Bridge,17,14,HEAVY
Bagdat-Caddesi,16,77,NORMAL
Besiktas-Coast,16,117,NORMAL
Tem-Kavacik,18,14,LOCKED
Tem-Seyrantepe,11,108,NORMAL
Sahil-Kennedy,2,98,NORMAL
Levent-Buyukdere,9,19,LOCKED
Haliç-Bridge,0,10,HEAVY
Basin-Ekspres,5,70,NORMAL
Basin-Ekspres,15,96,NORMAL
Besiktas-Coast,7,22,HEAVY
Haliç-Bridge,8,23,HEAVY
E5-Beylikduzu,17,30,HEAVY
Sahil-Kennedy,18,39,NORMAL
Minibus-Yolu,16,78,NORMAL
Tem-Kavacik,9,57,NORMAL
Besiktas-Coast,9,15,HEAVY
Minibus-Yolu,18,19,HEAVY
Levent-Buyukdere,12,84,NORMAL
Haliç-Bridge,22,102,NORMAL
Minibus-Yolu,18,18,HEAVY
Besiktas-Coast,23,93,NORMAL
Levent-Buyukdere,13,91,NORMAL
E5-Beylikduzu,18,17,HEAVY
Besiktas-Coast,18,11,HEAVY
Kadikoy-Center,22,87,NORMAL
Tem-Kavacik,20,41,NORMAL
Bagdat-Caddesi,12,70,NORMAL
Sahil-Kennedy,21,70,NORMAL
Besiktas-Coast,2,87,NORMAL
Tem-Kavacik,1,113,NORMAL
E5-Beylikduzu,2,11,HEAVY
Tem-Kavacik,23,95,NORMAL
E5-Bridge,18,25,LOCKED
Kadikoy-Center,7,16,LOCKED
E5-Bridge,15,90,NORMAL
Bagdat-Caddesi,2,97,NORMAL
Haliç-Bridge,14,115,NORMAL
Besiktas-Coast,4,76,NORMAL
Haliç-Bridge,9,30,HEAVY
Besiktas-Coast,14,105,NORMAL
Tem-Kavacik,19,20,LOCKED
Minibus-Yolu,10,50,NORMAL
Besiktas-Coast,14,90,NORMAL
Bagdat-Caddesi,6,71,NORMAL
E5-Beylikduzu,20,8,HEAVY
Levent-Buyukdere,17,6,HEAVY
Tem-Seyrantepe,5,117,NORMAL
Levent-Buyukdere,11,111,NORMAL
Tem-Seyrantepe,17,20,LOCKED
Tem-Seyrantepe,12,103,NORMAL
Tem-Seyrantepe,15,103,NORMAL
Tem-Kavacik,10,22,LOCKED
Kadikoy-Center,20,5,LOCKED
E5-Bridge,10,11,LOCKED
Sahil-Kennedy,13,90,NORMAL
Haliç-Bridge,5,100,NORMAL
Tem-Kavacik,10,15,LOCKED
Tem-Kavacik,4,10,HEAVY
Tem-Kavacik,23,74,NORMAL
Haliç-Bridge,17,58,NORMAL
Sahil-Kennedy,4,97,NORMAL
Minibus-Yolu,1,33,HEAVY
Tem-Kavacik,14,117,NORMAL
Basin-Ekspres,21,115,NORMAL
Tem-Kavacik,6,75,NORMAL
Levent-Buyukdere,5,39,HEAVY
Tem-Kavacik,12,108,NORMAL
Bagdat-Caddesi,22,72,NORMAL
Minibus-Yolu,15,97,NORMAL
Minibus-Yolu,23,117,NORMAL
Levent-Buyukdere,18,30,HEAVY
Tem-Seyrantepe,8,21,LOCKED
Sahil-Kennedy,8,23,HEAVY
